ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,richFactor
MF,GO:0022843,voltage-gated monoatomic cation channel activity,24/1196,135/18737,0.177777777777778,2.78513563730955,5.43544541448937,4.36787772754728e-06,0.000603391108934031,0.000529399917053098,ABCC9/CACNA1A/CACNA1B/CACNA1E/CACNA1H/CACNA2D1/CACNG5/CALHM1/HVCN1/KCNA2/KCNA3/KCNC4/KCND2/KCND3/KCNH6/KCNJ3/KCNK1/KCNN1/KCNQ3/KCNQ4/KCNS3/LRRC52/OPRM1/RYR1,24,1.77777777777778
MF,GO:0015085,calcium ion transmembrane transporter activity,25/1196,148/18737,0.168918918918919,2.64634931754497,5.25051237458444,7.14619174768451e-06,0.000790253477543519,0.000693348177107796,ATP2B3/CACNA1A/CACNA1B/CACNA1E/CACNA1H/CACNA2D1/CACNG5/CALHM1/CHRNA10/CNGA1/GRIK2/ITPR2/MCOLN2/MCOLN3/OPRM1/PANX3/PKD1L1/PKD1L3/PKD2L1/RYR1/SLC8A1/TRPC1/TRPC6/TRPC7/TRPV3,25,1.68918918918919
MF,GO:0008009,chemokine activity,13/1196,49/18737,0.26530612244898,4.15638864241349,5.77675506374547,8.27789527290317e-06,0.000790253477543519,0.000693348177107796,CCL13/CCL2/CCL20/CCL23/CCL24/CCL5/CXCL1/CXCL10/CXCL12/CXCL16/CXCL5/CXCL6/CXCL8,13,2.6530612244898
MF,GO:0005262,calcium channel activity,23/1196,131/18737,0.175572519083969,2.75058719906048,5.25012619345086,8.51661882031973e-06,0.000790253477543519,0.000693348177107796,CACNA1A/CACNA1B/CACNA1E/CACNA1H/CACNA2D1/CACNG5/CALHM1/CHRNA10/CNGA1/GRIK2/ITPR2/MCOLN2/MCOLN3/OPRM1/PANX3/PKD1L1/PKD1L3/PKD2L1/RYR1/TRPC1/TRPC6/TRPC7/TRPV3,23,1.75572519083969
MF,GO:0001228,DNA-binding transcription activator activity, RNA polymerase II-specific,56/1196,480/18737,0.116666666666667,1.82774526198439,4.79710769906826,8.98943976523135e-06,0.000790253477543519,0.000693348177107796,ALX1/ALX4/ARX/ATF3/BARHL1/BCL11B/CREB3L1/DLX2/EGR1/EGR2/EGR3/EGR4/EPAS1/ESR1/FOSB/FOXC1/FOXD1/FOXD2/FOXJ3/HEYL/HNF1A/HOXB7/IRF4/ISL1/KLF15/LEF1/LHX3/MAFB/MEIS1/MESP1/MSX1/MYOG/NEUROG3/NFYC/NKX6-3/NR1I2/NR4A2/ONECUT1/OSR2/PAX5/PAX9/PGR/POU1F1/POU4F1/POU4F2/RAX/RFX4/RLF/SOX1/SOX3/ZBTB16/ZNF300/ZNF43/ZNF544/ZNF841/ZNF99,56,1.16666666666667
MF,GO:0005267,potassium channel activity,21/1196,116/18737,0.181034482758621,2.83615644101026,5.17981238163949,1.27511443575671e-05,0.000985353111445494,0.000864523602922841,ABCC9/GRIK2/KCNA2/KCNA3/KCNC4/KCND2/KCND3/KCNH6/KCNIP3/KCNJ3/KCNK1/KCNMB4/KCNN1/KCNQ3/KCNQ4/KCNS3/LRRC52/MCOLN3/PKD2L1/TMEM38A/TRPM5,21,1.81034482758621
MF,GO:0001216,DNA-binding transcription activator activity,56/1196,487/18737,0.114989733059548,1.80147376951234,4.67949744011748,1.37498763674033e-05,0.000985353111445494,0.000864523602922841,ALX1/ALX4/ARX/ATF3/BARHL1/BCL11B/CREB3L1/DLX2/EGR1/EGR2/EGR3/EGR4/EPAS1/ESR1/FOSB/FOXC1/FOXD1/FOXD2/FOXJ3/HEYL/HNF1A/HOXB7/IRF4/ISL1/KLF15/LEF1/LHX3/MAFB/MEIS1/MESP1/MSX1/MYOG/NEUROG3/NFYC/NKX6-3/NR1I2/NR4A2/ONECUT1/OSR2/PAX5/PAX9/PGR/POU1F1/POU4F1/POU4F2/RAX/RFX4/RLF/SOX1/SOX3/ZBTB16/ZNF300/ZNF43/ZNF544/ZNF841/ZNF99,56,1.14989733059548
MF,GO:0140375,immune receptor activity,25/1196,154/18737,0.162337662337662,2.54324479867958,5.02127634430312,1.45895101252921e-05,0.000985353111445494,0.000864523602922841,ACKR3/C3AR1/C5AR1/CCR4/CCR5/CD200R1/CD74/CR1/CR2/F3/FCER2/FCMR/FLT3/FPR1/FPR2/GPR17/GPR35/HLA-DQB1/HLA-DRB1/IL17RA/IL17RC/IL23R/IL5RA/IL7R/LILRB2,25,1.62337662337662
MF,GO:0005244,voltage-gated monoatomic ion channel activity,26/1196,164/18737,0.158536585365854,2.48369565217391,4.98313408360695,1.52846914908815e-05,0.000985353111445494,0.000864523602922841,ABCC9/ANO6/CACNA1A/CACNA1B/CACNA1E/CACNA1H/CACNA2D1/CACNG5/CALHM1/HVCN1/KCNA2/KCNA3/KCNC4/KCND2/KCND3/KCNH6/KCNJ3/KCNK1/KCNMB4/KCNN1/KCNQ3/KCNQ4/KCNS3/LRRC52/OPRM1/RYR1,26,1.58536585365854
MF,GO:0004714,transmembrane receptor protein tyrosine kinase activity,14/1196,60/18737,0.233333333333333,3.65549052396879,5.37952185466073,1.87374988451192e-05,0.0010822044274519,0.000949498468977553,AXL/EGFR/EPHA7/EPHB1/ERBB4/FLT1/FLT3/INSRR/KIT/MET/MUSK/NRP1/NTRK2/TIE1,14,2.33333333333333
MF,GO:0022832,voltage-gated channel activity,26/1196,166/18737,0.156626506024096,2.45377160817182,4.91257774400055,1.90253105136321e-05,0.0010822044274519,0.000949498468977553,ABCC9/ANO6/CACNA1A/CACNA1B/CACNA1E/CACNA1H/CACNA2D1/CACNG5/CALHM1/HVCN1/KCNA2/KCNA3/KCNC4/KCND2/KCND3/KCNH6/KCNJ3/KCNK1/KCNMB4/KCNN1/KCNQ3/KCNQ4/KCNS3/LRRC52/OPRM1/RYR1,26,1.56626506024096
MF,GO:0005539,glycosaminoglycan binding,33/1196,246/18737,0.134146341463415,2.10158862876254,4.54133618450818,4.23920942645977e-05,0.00213638566138931,0.0018744101051323,ADA2/ADAMTS1/ADAMTS15/ADAMTS3/BMP4/CCL23/CCN1/CCN2/CCN3/COL13A1/COL5A1/CRISPLD2/CTSG/CXCL10/CXCL6/CXCL8/FGF10/KNG1/LIPG/MSTN/NAV2/NCAN/NELL2/NRP1/PCOLCE2/PLA2G2D/PRNP/RSPO2/SERPINC1/SPOCK2/TGFBR3/THBS1/VIT,33,1.34146341463415
MF,GO:0015276,ligand-gated monoatomic ion channel activity,27/1196,184/18737,0.146739130434783,2.29887214628472,4.6232257172832,4.35326942786918e-05,0.00213638566138931,0.0018744101051323,ABCC9/ANO5/ANO6/CALHM1/CHRNA10/CHRNA6/CNGA1/GABRA1/GABRA4/GABRB1/GABRD/GABRE/GLRA1/GRIK2/ITPR2/KCNH6/KCNJ3/KCNK1/KCNMB4/KCNN1/MCOLN2/MCOLN3/P2RX5/PKD2L1/RYR1/SHROOM2/TRPM5,27,1.46739130434783
MF,GO:0004875,complement receptor activity,6/1196,12/18737,0.5,7.83319397993311,6.18273046395545,4.41858461507614e-05,0.00213638566138931,0.0018744101051323,C3AR1/C5AR1/CR1/CR2/FPR1/FPR2,6,5
MF,GO:0022834,ligand-gated channel activity,27/1196,186/18737,0.145161290322581,2.27415309094832,4.5600675483433,5.27334437149209e-05,0.00242824952725374,0.00213048399169054,ABCC9/ANO5/ANO6/CALHM1/CHRNA10/CHRNA6/CNGA1/GABRA1/GABRA4/GABRB1/GABRD/GABRE/GLRA1/GRIK2/ITPR2/KCNH6/KCNJ3/KCNK1/KCNMB4/KCNN1/MCOLN2/MCOLN3/P2RX5/PKD2L1/RYR1/SHROOM2/TRPM5,27,1.45161290322581
MF,GO:0042379,chemokine receptor binding,15/1196,75/18737,0.2,3.13327759197324,4.83365628550512,6.61242567749987e-05,0.00290646165006471,0.00255005506988751,CCL13/CCL2/CCL20/CCL23/CCL24/CCL5/CXCL1/CXCL10/CXCL12/CXCL16/CXCL5/CXCL6/CXCL8/DEFB1/NES,15,2
MF,GO:1901681,sulfur compound binding,35/1196,277/18737,0.126353790613718,1.97950750395422,4.28853202984105,8.73707665070569e-05,0.00367337092227496,0.00322292163865848,ADA2/ADAMTS1/ADAMTS15/ADAMTS3/BMP4/CCL23/CCN1/CCN2/CCN3/CHST15/COL13A1/COL5A1/CRISPLD2/CTSG/CXCL10/CXCL6/CXCL8/FGF10/FGF20/GLRA1/KNG1/LIPG/LRP1/MOCS1/MSTN/NAV2/NELL2/NRP1/OGDHL/PCOLCE2/PLA2G2D/RSPO2/SERPINC1/TGFBR3/THBS1,35,1.26353790613718
MF,GO:0015079,potassium ion transmembrane transporter activity,23/1196,152/18737,0.151315789473684,2.37057186234818,4.43015761011165,9.71545097832672e-05,0.00391451712335081,0.00343449714409269,ABCC9/GRIK2/KCNA2/KCNA3/KCNC4/KCND2/KCND3/KCNH6/KCNIP3/KCNJ3/KCNK1/KCNMB4/KCNN1/KCNQ3/KCNQ4/KCNS3/LRRC52/MCOLN3/PKD2L1/SLC12A1/SLC9C2/TMEM38A/TRPM5,23,1.51315789473684
MF,GO:0019199,transmembrane receptor protein kinase activity,15/1196,79/18737,0.189873417721519,2.97463062529105,4.59244246465092,0.000123018886087093,0.00475837051384876,0.00417487251310303,AXL/EGFR/EPHA7/EPHB1/ERBB4/FLT1/FLT3/INSRR/KIT/MET/MUSK/NRP1/NTRK2/TGFBR3/TIE1,15,1.89873417721519
MF,GO:0001786,phosphatidylserine binding,12/1196,56/18737,0.214285714285714,3.35708313425705,4.61259908001417,0.000175734582835964,0.00653597467701449,0.0057344969135946,ANXA13/ANXA2P2/ANXA4/ANXA8/ANXA8L1/AXL/CAVIN2/GSDMD/JPH2/OSBPL10/RPE65/THBS1,12,2.14285714285714
MF,GO:0099094,ligand-gated monoatomic cation channel activity,20/1196,136/18737,0.147058823529412,2.30388058233327,3.98488671951771,0.000396333405635901,0.0140267198864261,0.0123066850579213,ABCC9/ANO6/CALHM1/CHRNA10/CHRNA6/CNGA1/GRIK2/ITPR2/KCNH6/KCNJ3/KCNK1/KCNMB4/KCNN1/MCOLN2/MCOLN3/P2RX5/PKD2L1/RYR1/SHROOM2/TRPM5,20,1.47058823529412
MF,GO:0015026,coreceptor activity,12/1196,61/18737,0.19672131147541,3.08191238554745,4.25267592081718,0.000408166968448588,0.0140267198864261,0.0123066850579213,ACKR3/CCR5/CD86/CD8A/FCRL1/IL17RC/LRP4/NGFR/NRP1/PTK7/RAMP3/TGFBR3,12,1.9672131147541
MF,GO:0005544,calcium-dependent phospholipid binding,11/1196,53/18737,0.207547169811321,3.25151448223639,4.28602406023982,0.000435161940633695,0.0140267198864261,0.0123066850579213,ANXA13/ANXA2P2/ANXA4/ANXA8/ANXA8L1/C2CD5/CPNE5/CPNE8/DOC2A/DYSF/SYT11,11,2.07547169811321
MF,GO:0008146,sulfotransferase activity,11/1196,53/18737,0.207547169811321,3.25151448223639,4.28602406023982,0.000435161940633695,0.0140267198864261,0.0123066850579213,CHST13/CHST15/CHST2/CHST4/HS3ST3A1/HS6ST3/NDST1/NDST3/SULT1B1/SULT1E1/WSCD1,11,2.07547169811321
MF,GO:0008509,monoatomic anion transmembrane transporter activity,21/1196,148/18737,0.141891891891892,2.22293342673777,3.90016081153096,0.000469734524321575,0.0146526866135149,0.0128558922445905,ANO5/ANO6/BSND/CLIC5/GABRA1/GABRA4/GABRB1/GABRD/GABRE/GLRA1/MCOLN3/P2RX5/SLC12A1/SLC25A27/SLC26A11/SLC26A4/SLC4A3/SLC4A4/SLC4A8/SLC4A9/SLC6A12,21,1.41891891891892
MF,GO:0140829,bicarbonate:monoatomic anion antiporter activity,5/1196,12/18737,0.416666666666667,6.52766164994426,5.00147400731088,0.00056988241400998,0.0164692844298013,0.0144497286784083,SLC26A11/SLC26A4/SLC4A3/SLC4A8/SLC4A9,5,4.16666666666667
MF,GO:0140900,chloride:bicarbonate antiporter activity,5/1196,12/18737,0.416666666666667,6.52766164994426,5.00147400731088,0.00056988241400998,0.0164692844298013,0.0144497286784083,SLC26A11/SLC26A4/SLC4A3/SLC4A8/SLC4A9,5,4.16666666666667
MF,GO:0005178,integrin binding,22/1196,161/18737,0.136645962732919,2.14074866532333,3.79580296368695,0.000590294248495488,0.0164692844298013,0.0144497286784083,ACTN2/CCN1/CCN2/CCN3/CD9/COL5A1/CXCL12/EGFR/FCER2/FERMT1/ICAM3/ITGA1/ITGAM/ITGB2/ITGB7/LAMB2/MADCAM1/PTK2/S1PR3/THBS1/TNC/VWF,22,1.36645962732919
MF,GO:0015108,chloride transmembrane transporter activity,18/1196,120/18737,0.15,2.34995819397993,3.87376211395558,0.000596096127242032,0.0164692844298013,0.0144497286784083,ANO5/ANO6/BSND/CLIC5/GABRA1/GABRA4/GABRB1/GABRD/GABRE/GLRA1/SLC12A1/SLC25A27/SLC26A11/SLC26A4/SLC4A3/SLC4A8/SLC4A9/SLC6A12,18,1.5
MF,GO:0045236,CXCR chemokine receptor binding,6/1196,18/18737,0.333333333333333,5.22212931995541,4.67954163914383,0.000636667612724612,0.0171015994862417,0.0150045057267847,CXCL1/CXCL10/CXCL12/CXCL5/CXCL6/CXCL8,6,3.33333333333333
MF,GO:0008237,metallopeptidase activity,24/1196,185/18737,0.12972972972973,2.03239627587454,3.68479880739482,0.000730247098430652,0.0190851065995254,0.0167447841062619,ADAM12/ADAM19/ADAM28/ADAM32/ADAMDEC1/ADAMTS1/ADAMTS15/ADAMTS3/ADAMTS4/ADAMTS7/ADAMTS9/AGBL2/AGBL4/CPE/CPXM1/ECEL1/FOLH1/MMP1/MMP15/MMP9/PEPD/STAMBPL1/TRHDE/ZMPSTE24,24,1.2972972972973
MF,GO:0005044,scavenger receptor activity,7/1196,27/18737,0.259259259259259,4.06165613774309,4.15698306396414,0.0012153492358815,0.0306627705513322,0.0269027301631457,ACKR3/CD163/CD36/CXCL16/LGALS3BP/LRP1/MEGF10,7,2.59259259259259
MF,GO:0004713,protein tyrosine kinase activity,19/1196,138/18737,0.13768115942029,2.15696645824245,3.56198731774929,0.00123665775749944,0.0306627705513322,0.0269027301631457,AXL/DYRK3/EGFR/EPHA7/EPHB1/ERBB4/FLT1/FLT3/HIPK1/INSRR/KIT/MAP2K6/MATK/MET/MUSK/NRP1/NTRK2/PTK2/TIE1,19,1.3768115942029
MF,GO:0042277,peptide binding,29/1196,249/18737,0.116465863453815,1.82459940094827,3.42038171979833,0.0012718924713316,0.0307480004944415,0.0269775087340335,APBA1/APBA2/APBB1/CACNA1A/CACNA1B/CD36/CD74/CLU/FPR2/GRPR/HLA-DQB1/HLA-DRB1/HLA-DRB5/ITGAM/ITGB2/LDLRAD3/LILRB2/LRP1/MAPK8IP2/MARCO/MCHR1/MICA/NGFR/NMUR1/OPRM1/PRNP/RAMP3/TRHDE/TUBB3,29,1.16465863453815
MF,GO:0005245,voltage-gated calcium channel activity,9/1196,43/18737,0.209302325581395,3.27901143346037,3.90666765651399,0.00133721578379137,0.0315387234860063,0.0276712688507278,CACNA1A/CACNA1B/CACNA1E/CACNA1H/CACNA2D1/CACNG5/CALHM1/OPRM1/RYR1,9,2.09302325581395
MF,GO:0005249,voltage-gated potassium channel activity,14/1196,90/18737,0.155555555555556,2.43699368264586,3.56819419712574,0.00163418616682194,0.0366238319010381,0.0321328128364847,ABCC9/KCNA2/KCNA3/KCNC4/KCND2/KCND3/KCNH6/KCNJ3/KCNK1/KCNN1/KCNQ3/KCNQ4/KCNS3/LRRC52,14,1.55555555555556
MF,GO:0004222,metalloendopeptidase activity,16/1196,110/18737,0.145454545454545,2.2787473396169,3.51225858643539,0.00163457645327967,0.0366238319010381,0.0321328128364847,ADAM12/ADAM19/ADAM28/ADAM32/ADAMDEC1/ADAMTS1/ADAMTS15/ADAMTS3/ADAMTS4/ADAMTS7/ADAMTS9/ECEL1/MMP1/MMP15/MMP9/ZMPSTE24,16,1.45454545454545
MF,GO:0016782,transferase activity, transferring sulphur-containing groups,12/1196,71/18737,0.169014084507042,2.64784021856894,3.6324153011955,0.00166644116199139,0.0366238319010381,0.0321328128364847,ACSM3/CHST13/CHST15/CHST2/CHST4/HS3ST3A1/HS6ST3/NDST1/NDST3/SULT1B1/SULT1E1/WSCD1,12,1.69014084507042
MF,GO:0019838,growth factor binding,18/1196,132/18737,0.136363636363636,2.13632563089085,3.42098984920349,0.00183117671460158,0.0385494820121223,0.0338223289629027,A2M/CCN1/CCN2/CD36/COL4A1/COL5A1/EGFR/EPHA7/FLT1/FLT3/IGFBP3/IGFBPL1/KIT/NGFR/NRP1/NTRK2/TGFBR3/THBS1,18,1.36363636363636
MF,GO:0004953,icosanoid receptor activity,5/1196,15/18737,0.333333333333333,5.22212931995541,4.2714752540228,0.00183920608472132,0.0385494820121223,0.0338223289629027,LTB4R2/PTGER2/PTGER4/PTGFR/PTGIR,5,3.33333333333333
MF,GO:0030020,extracellular matrix structural constituent conferring tensile strength,9/1196,45/18737,0.2,3.13327759197324,3.74112825099106,0.00187365631289529,0.0385494820121223,0.0338223289629027,COL13A1/COL15A1/COL22A1/COL4A1/COL4A5/COL5A1/COL7A1/COL9A1/COL9A2,9,2
MF,GO:0004955,prostaglandin receptor activity,4/1196,10/18737,0.4,6.26655518394649,4.34980099554959,0.00254060974108797,0.0511827004090014,0.0449063914762479,PTGER2/PTGER4/PTGFR/PTGIR,4,4
MF,GO:0033612,receptor serine/threonine kinase binding,7/1196,31/18737,0.225806451612903,3.5375714748085,3.69220256802409,0.00287779108525614,0.0552450808404073,0.048470620102725,BMP4/CRIPTO/GPR17/MAGI2/NEO1/NODAL/RSPO2,7,2.25806451612903
MF,GO:0098918,structural constituent of synapse,7/1196,31/18737,0.225806451612903,3.5375714748085,3.69220256802409,0.00287779108525614,0.0552450808404073,0.048470620102725,ACTBL2/ACTN2/INA/PPFIA2/RAPSN/RIMS1/RIMS3,7,2.25806451612903
MF,GO:0001664,G protein-coupled receptor binding,32/1196,299/18737,0.107023411371237,1.67667028333016,3.07987185919465,0.00291364955828415,0.0552450808404073,0.048470620102725,ADA2/ADORA1/ARRDC3/BDKRB2/C3/CCL13/CCL2/CCL20/CCL23/CCL24/CCL5/CXCL1/CXCL10/CXCL12/CXCL16/CXCL5/CXCL6/CXCL8/DEFB1/EDNRB/FPR1/MAGI2/MARCO/MRAP2/NES/NPFF/PRNP/REEP2/RTP3/WNT3A/WNT5B/ZBTB16,32,1.07023411371237
MF,GO:0030594,neurotransmitter receptor activity,14/1196,97/18737,0.144329896907216,2.26112815915595,3.2516140429332,0.00334303115674456,0.0621675217033075,0.0545441925574113,CHRNA10/CHRNA6/GABRA1/GABRA4/GABRB1/GABRD/GABRE/GLRA1/GPR158/GRIK2/GRM1/HTR4/HTR7/KCTD16,14,1.44329896907216
MF,GO:0008083,growth factor activity,20/1196,162/18737,0.123456790123457,1.93412197035385,3.11798152248868,0.00349180560094626,0.0634028978198481,0.0556280799464405,ADA2/ARTN/BMP4/CCN3/CRIPTO/CXCL1/CXCL12/FGF10/FGF13/FGF20/GDF15/GPI/HGF/IL5/KITLG/MSTN/NODAL/NRG3/PDGFD/VEGFC,20,1.23456790123457
MF,GO:0004954,prostanoid receptor activity,4/1196,11/18737,0.363636363636364,5.69686834904226,4.06873190771866,0.00379190549176569,0.0634028978198481,0.0556280799464405,PTGER2/PTGER4/PTGFR/PTGIR,4,3.63636363636364
MF,GO:0008046,axon guidance receptor activity,4/1196,11/18737,0.363636363636364,5.69686834904226,4.06873190771866,0.00379190549176569,0.0634028978198481,0.0556280799464405,EPHA7/EPHB1/L1CAM/PTK7,4,3.63636363636364
MF,GO:0050786,RAGE receptor binding,4/1196,11/18737,0.363636363636364,5.69686834904226,4.06873190771866,0.00379190549176569,0.0634028978198481,0.0556280799464405,FPR1/S100A12/S100A8/S100A9,4,3.63636363636364
MF,GO:0099528,G protein-coupled neurotransmitter receptor activity,4/1196,11/18737,0.363636363636364,5.69686834904226,4.06873190771866,0.00379190549176569,0.0634028978198481,0.0556280799464405,GABRB1/GPR158/GRM1/KCTD16,4,3.63636363636364
MF,GO:0030246,carbohydrate binding,30/1196,280/18737,0.107142857142857,1.67854156712852,2.98711382220735,0.00380286253728148,0.0634028978198481,0.0556280799464405,ADGRL3/CHODL/CLEC12A/CLEC12B/CLEC2L/CLEC5A/CNTN1/COL9A1/CRYBG2/FCER2/GALNT14/GALNT16/GALNT18/GALNTL6/GBE1/GPI/HK2/HK3/HLA-DRB1/KHK/MGAM/NCAN/P3H3/PKD1L3/PPP1R3A/SIGLEC1/SIGLEC12/SIGLEC7/SIGLEC9/SLC2A3,30,1.07142857142857
MF,GO:0005227,calcium-activated cation channel activity,6/1196,25/18737,0.24,3.75993311036789,3.60566447491101,0.00413538337225495,0.0666485953495089,0.0584757718953945,ANO6/CALHM1/KCNMB4/KCNN1/PKD2L1/TRPM5,6,2.4
MF,GO:0070696,transmembrane receptor protein serine/threonine kinase binding,6/1196,25/18737,0.24,3.75993311036789,3.60566447491101,0.00413538337225495,0.0666485953495089,0.0584757718953945,BMP4/CRIPTO/MAGI2/NEO1/NODAL/RSPO2,6,2.4
MF,GO:0015103,inorganic anion transmembrane transporter activity,20/1196,166/18737,0.120481927710843,1.88751662167063,2.99909172702346,0.00461191424614309,0.0731101815741044,0.0641450022845786,ABCC9/ANO5/ANO6/BSND/CLIC5/GABRA1/GABRA4/GABRB1/GABRD/GABRE/GLRA1/SLC12A1/SLC25A27/SLC26A11/SLC26A4/SLC4A3/SLC4A4/SLC4A8/SLC4A9/SLC6A12,20,1.20481927710843
MF,GO:0005125,cytokine activity,26/1196,238/18737,0.109243697478992,1.71145414687614,2.88428467104592,0.00524005557265399,0.0809613063930164,0.0710333782754817,BMP4/CCL13/CCL2/CCL20/CCL23/CCL24/CCL5/CMTM2/CXCL1/CXCL10/CXCL12/CXCL16/CXCL5/CXCL6/CXCL8/GDF15/GPI/IL15/IL16/IL5/KITLG/MSTN/NODAL/TNFSF12/WNT3A/WNT5B,26,1.09243697478992
MF,GO:0004866,endopeptidase inhibitor activity,20/1196,168/18737,0.119047619047619,1.86504618569836,2.940874777759,0.00527462492529476,0.0809613063930164,0.0710333782754817,A2M/A2ML1/C3/COL7A1/CST7/GBP5/KNG1/MANSC4/PRNP/SERPINB1/SERPINB10/SERPINC1/SERPING1/SPINT1/SPOCK1/SPOCK2/TFPI/THBS1/TIMP3/TIMP4,20,1.19047619047619
MF,GO:0070679,inositol 1,4,5 trisphosphate binding,4/1196,12/18737,0.333333333333333,5.22212931995541,3.8202175506663,0.00540291703064354,0.0816346995098797,0.0716241961628074,ITPR2/TRPC1/TRPC6/TRPC7,4,3.33333333333333
MF,GO:0004890,GABA-A receptor activity,5/1196,19/18737,0.263157894736842,4.12273367364901,3.55597648061805,0.00575246388043952,0.0855789626520772,0.075084791702579,GABRA1/GABRA4/GABRB1/GABRD/GABRE,5,2.63157894736842
MF,GO:0044325,transmembrane transporter binding,17/1196,137/18737,0.124087591240876,1.94400434538486,2.89570728887105,0.00641760549928463,0.0940276442092158,0.0824974486829891,ABCC9/ACTN2/ANK3/CAMK2D/CAV1/DPP10/FGF13/HRC/ITPR2/LRRC52/PKD2L1/PRNP/RIMS3/S100A10/SLC8A1/TCAF2/TRPC1,17,1.24087591240876
MF,GO:0043495,protein-membrane adaptor activity,8/1196,45/18737,0.177777777777778,2.78513563730955,3.13059181314152,0.00700448501688823,0.10109458225867,0.0886977992712005,CD53/EPB41L3/HRAS/KRAS/NHERF4/RAPSN/SYNE1/SYNE2,8,1.77777777777778
MF,GO:0033218,amide binding,26/1196,244/18737,0.10655737704918,1.6693692088382,2.74810810867477,0.00721430310982874,0.102591633929476,0.0900112740947673,APBA1/APBA2/APBB1/CACNA1A/CACNA1B/CALCRL/CD1C/CD36/CD74/CLU/EDNRB/FOLH1/FPR2/ITGAM/ITGB2/LDLRAD3/LILRB2/LRP1/MAPK8IP2/MARCO/NGFR/PLEKHA8P1/PPIH/PRNP/RAMP3/RXFP2,26,1.0655737704918
MF,GO:0005035,death receptor activity,4/1196,13/18737,0.307692307692308,4.82042706457422,3.59799973778934,0.00741419359930541,0.103906162471425,0.0911646077961886,NGFR/TNFRSF11A/TNFRSF14/TNFRSF25,4,3.07692307692308
MF,GO:0015081,sodium ion transmembrane transporter activity,19/1196,162/18737,0.117283950617284,1.83741587183616,2.79518874182438,0.00753449119665295,0.104083614102334,0.0913202993158237,CNGA1/GRIK2/KCNK1/MCOLN3/PKD2L1/SHROOM2/SLC10A6/SLC12A1/SLC28A1/SLC38A1/SLC38A2/SLC38A4/SLC4A4/SLC4A8/SLC4A9/SLC6A12/SLC8A1/SLC9C2/TRPM5,19,1.17283950617284
MF,GO:0038024,cargo receptor activity,10/1196,65/18737,0.153846153846154,2.41021353228711,2.97387692552312,0.0078182692187966,0.106482624430652,0.0934251295826547,ACKR3/CD163/CD36/CXCL16/ITGAM/ITGB2/LGALS3BP/LRP1/MARCO/MEGF10,10,1.53846153846154
MF,GO:0099095,ligand-gated monoatomic anion channel activity,8/1196,46/18737,0.173913043478261,2.72458921041152,3.05791328839369,0.00801600726265273,0.106941642454472,0.0938278602496101,ANO5/ANO6/GABRA1/GABRA4/GABRB1/GABRE/GLRA1/P2RX5,8,1.73913043478261
MF,GO:0043394,proteoglycan binding,7/1196,37/18737,0.189189189189189,2.96391123565037,3.12232975610177,0.00807315398053406,0.106941642454472,0.0938278602496101,ADA2/COL5A1/FGF20/LRP1/PLA2G2D/THBS1/TNC,7,1.89189189189189
MF,GO:0099529,neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential,9/1196,56/18737,0.160714285714286,2.51781235069279,2.97022186052272,0.00855500311970044,0.110588321323779,0.0970273629640954,CHRNA10/CHRNA6/GABRA1/GABRA4/GABRB1/GABRD/GLRA1/GRIK2/KCTD16,9,1.60714285714286
MF,GO:0004896,cytokine receptor activity,13/1196,97/18737,0.134020618556701,2.09961900493052,2.83518893171124,0.00860173246179098,0.110588321323779,0.0970273629640954,ACKR3/CCR4/CCR5/CD74/F3/FLT3/GPR17/GPR35/IL17RA/IL17RC/IL23R/IL5RA/IL7R,13,1.34020618556701
MF,GO:0030414,peptidase inhibitor activity,20/1196,176/18737,0.113636363636364,1.78027135907571,2.71567734186962,0.0087545284960858,0.110588321323779,0.0970273629640954,A2M/A2ML1/C3/COL7A1/CST7/GBP5/KNG1/MANSC4/PRNP/SERPINB1/SERPINB10/SERPINC1/SERPING1/SPINT1/SPOCK1/SPOCK2/TFPI/THBS1/TIMP3/TIMP4,20,1.13636363636364
MF,GO:0022839,monoatomic ion-gated channel activity,6/1196,29/18737,0.206896551724138,3.24132164686887,3.15403391066023,0.00892025756282813,0.110588321323779,0.0970273629640954,ANO6/CALHM1/KCNMB4/KCNN1/PKD2L1/TRPM5,6,2.06896551724138
MF,GO:0043325,phosphatidylinositol-3,4-bisphosphate binding,6/1196,29/18737,0.206896551724138,3.24132164686887,3.15403391066023,0.00892025756282813,0.110588321323779,0.0970273629640954,ANXA8/ARAP3/HIP1/NCF1/OBSCN/TTPA,6,2.06896551724138
MF,GO:0008191,metalloendopeptidase inhibitor activity,4/1196,14/18737,0.285714285714286,4.47611084567606,3.39740068732793,0.00986239970068942,0.118411855051565,0.103891531237752,SPOCK1/SPOCK2/TIMP3/TIMP4,4,2.85714285714286
MF,GO:0008331,high voltage-gated calcium channel activity,4/1196,14/18737,0.285714285714286,4.47611084567606,3.39740068732793,0.00986239970068942,0.118411855051565,0.103891531237752,CACNA1A/CACNA1B/CACNA1E/CACNA1H,4,2.85714285714286
