ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,richFactor
BP,GO:0061437,renal system vasculature development,5/1175,32/18986,0.15625,2.52473404255319,2.21716865455305,0.0450627494452194,0.286303166437673,0.252661734935339,BMP4/EGR1/HES1/NRP1/PDGFD,5,1.5625
BP,GO:0061440,kidney vasculature development,5/1175,32/18986,0.15625,2.52473404255319,2.21716865455305,0.0450627494452194,0.286303166437673,0.252661734935339,BMP4/EGR1/HES1/NRP1/PDGFD,5,1.5625
BP,GO:0086011,membrane repolarization during action potential,5/1175,32/18986,0.15625,2.52473404255319,2.21716865455305,0.0450627494452194,0.286303166437673,0.252661734935339,CACNA2D1/CAV1/KCND3/KCNH6/KCNJ3,5,1.5625
BP,GO:0015911,long-chain fatty acid import across plasma membrane,4/1175,10/18986,0.4,6.46331914893617,4.43848051511257,0.0022667323949064,0.0567654555467274,0.0500953540307885,ACSL1/CD36/IRS2/THBS1,4,4
BP,GO:0002924,negative regulation of humoral immune response mediated by circulating immunoglobulin,4/1175,11/18986,0.363636363636364,5.87574468085106,4.1545738972779,0.00338851558663655,0.0736372044219902,0.0649846247128341,C4BPA/CR1/CR1L/CR2,4,3.63636363636364
BP,GO:0097278,complement-dependent cytotoxicity,4/1175,11/18986,0.363636363636364,5.87574468085106,4.1545738972779,0.00338851558663655,0.0736372044219902,0.0649846247128341,C3/CD5L/CR1/CR1L,4,3.63636363636364
BP,GO:2000651,positive regulation of sodium ion transmembrane transporter activity,4/1175,12/18986,0.333333333333333,5.38609929078014,3.90363960863006,0.00483577848124259,0.0931551612925083,0.0822091664692446,ANK3/FGF13/FXYD2/TESC,4,3.33333333333333
BP,GO:0002087,regulation of respiratory gaseous exchange by nervous system process,4/1175,13/18986,0.307692307692308,4.97178396072013,3.6793353468566,0.00664636990899788,0.110962728099746,0.0979242938304817,ADORA1/GLRA1/TLX3/TSHZ3,4,3.07692307692308
BP,GO:0014816,skeletal muscle satellite cell differentiation,4/1175,13/18986,0.307692307692308,4.97178396072013,3.6793353468566,0.00664636990899788,0.110962728099746,0.0979242938304817,EPHB1/MCUB/MEGF10/MSTN,4,3.07692307692308
BP,GO:0031650,regulation of heat generation,4/1175,13/18986,0.307692307692308,4.97178396072013,3.6793353468566,0.00664636990899788,0.110962728099746,0.0979242938304817,ARRDC3/EDNRB/PTGS2/TNFRSF11A,4,3.07692307692308
BP,GO:0001977,renal system process involved in regulation of blood volume,4/1175,14/18986,0.285714285714286,4.61665653495441,3.47692088647709,0.00885486583352059,0.125858755185094,0.111069995618755,ADORA1/CYP4A11/F2R/PTPRO,4,2.85714285714286
BP,GO:0018410,C-terminal protein amino acid modification,4/1175,14/18986,0.285714285714286,4.61665653495441,3.47692088647709,0.00885486583352059,0.125858755185094,0.111069995618755,AGBL4/FOLH1/IRGM/WIPI1,4,2.85714285714286
BP,GO:0070141,response to UV-A,4/1175,14/18986,0.285714285714286,4.61665653495441,3.47692088647709,0.00885486583352059,0.125858755185094,0.111069995618755,CCND1/EGFR/MMP1/MMP9,4,2.85714285714286
BP,GO:0002713,negative regulation of B cell mediated immunity,4/1175,15/18986,0.266666666666667,4.30887943262411,3.29277110893024,0.0114921883151394,0.146337574695686,0.129142495938447,C4BPA/CR1/CR1L/CR2,4,2.66666666666667
BP,GO:0002890,negative regulation of immunoglobulin mediated immune response,4/1175,15/18986,0.266666666666667,4.30887943262411,3.29277110893024,0.0114921883151394,0.146337574695686,0.129142495938447,C4BPA/CR1/CR1L/CR2,4,2.66666666666667
BP,GO:0046321,positive regulation of fatty acid oxidation,4/1175,15/18986,0.266666666666667,4.30887943262411,3.29277110893024,0.0114921883151394,0.146337574695686,0.129142495938447,GDF15/IRS2/PLIN5/TWIST1,4,2.66666666666667
BP,GO:0055057,neuroblast division,4/1175,15/18986,0.266666666666667,4.30887943262411,3.29277110893024,0.0114921883151394,0.146337574695686,0.129142495938447,FGF13/LEF1/SOX5/WNT3A,4,2.66666666666667
BP,GO:0060099,regulation of phagocytosis, engulfment,4/1175,15/18986,0.266666666666667,4.30887943262411,3.29277110893024,0.0114921883151394,0.146337574695686,0.129142495938447,ALOX15/ANO6/C3/CD36,4,2.66666666666667
BP,GO:1901741,positive regulation of myoblast fusion,4/1175,15/18986,0.266666666666667,4.30887943262411,3.29277110893024,0.0114921883151394,0.146337574695686,0.129142495938447,CD53/EHD2/GDF15/RIPOR2,4,2.66666666666667
BP,GO:1905153,regulation of membrane invagination,4/1175,15/18986,0.266666666666667,4.30887943262411,3.29277110893024,0.0114921883151394,0.146337574695686,0.129142495938447,ALOX15/ANO6/C3/CD36,4,2.66666666666667
BP,GO:0016114,terpenoid biosynthetic process,4/1175,16/18986,0.25,4.03957446808511,3.1240587750121,0.0145853528934969,0.16784326229081,0.148121204439543,ALDH1A3/BCO1/RBP1/RPE65,4,2.5
BP,GO:0044065,regulation of respiratory system process,4/1175,16/18986,0.25,4.03957446808511,3.1240587750121,0.0145853528934969,0.16784326229081,0.148121204439543,ADORA1/GLRA1/TLX3/TSHZ3,4,2.5
BP,GO:0014841,skeletal muscle satellite cell proliferation,4/1175,17/18986,0.235294117647059,3.80195244055069,2.96854122226009,0.0181573239461021,0.190597538188724,0.168201788587801,EPHB1/MEGF10/MSTN/MYOG,4,2.35294117647059
BP,GO:0030852,regulation of granulocyte differentiation,4/1175,17/18986,0.235294117647059,3.80195244055069,2.96854122226009,0.0181573239461021,0.190597538188724,0.168201788587801,IL5/LEF1/TESC/TRIB1,4,2.35294117647059
BP,GO:0033623,regulation of integrin activation,4/1175,17/18986,0.235294117647059,3.80195244055069,2.96854122226009,0.0181573239461021,0.190597538188724,0.168201788587801,FBLIM1/FERMT1/PTGER4/SKAP1,4,2.35294117647059
BP,GO:0050910,detection of mechanical stimulus involved in sensory perception of sound,4/1175,17/18986,0.235294117647059,3.80195244055069,2.96854122226009,0.0181573239461021,0.190597538188724,0.168201788587801,CHRNA10/KIT/PTPRQ/STRC,4,2.35294117647059
BP,GO:0061548,ganglion development,4/1175,17/18986,0.235294117647059,3.80195244055069,2.96854122226009,0.0181573239461021,0.190597538188724,0.168201788587801,NRP1/POU4F2/TUBB3/UNC5C,4,2.35294117647059
BP,GO:0071380,cellular response to prostaglandin E stimulus,4/1175,17/18986,0.235294117647059,3.80195244055069,2.96854122226009,0.0181573239461021,0.190597538188724,0.168201788587801,ADCY6/GNG2/PTGER2/PTGER4,4,2.35294117647059
BP,GO:0001710,mesodermal cell fate commitment,4/1175,18/18986,0.222222222222222,3.59073286052009,2.82441297527912,0.0222269600949409,0.207254580034209,0.182901580923095,BMP4/MESP1/NODAL/WNT3A,4,2.22222222222222
BP,GO:0010517,regulation of phospholipase activity,4/1175,18/18986,0.222222222222222,3.59073286052009,2.82441297527912,0.0222269600949409,0.207254580034209,0.182901580923095,ANXA8/CCL5/LRP1/RGS2,4,2.22222222222222
BP,GO:0010755,regulation of plasminogen activation,4/1175,18/18986,0.222222222222222,3.59073286052009,2.82441297527912,0.0222269600949409,0.207254580034209,0.182901580923095,F12/PLAUR/S100A10/THBS1,4,2.22222222222222
BP,GO:0031649,heat generation,4/1175,18/18986,0.222222222222222,3.59073286052009,2.82441297527912,0.0222269600949409,0.207254580034209,0.182901580923095,ARRDC3/EDNRB/PTGS2/TNFRSF11A,4,2.22222222222222
BP,GO:0034112,positive regulation of homotypic cell-cell adhesion,4/1175,18/18986,0.222222222222222,3.59073286052009,2.82441297527912,0.0222269600949409,0.207254580034209,0.182901580923095,ANK3/CCL5/CTSG/PLAUR,4,2.22222222222222
BP,GO:0035234,ectopic germ cell programmed cell death,4/1175,18/18986,0.222222222222222,3.59073286052009,2.82441297527912,0.0222269600949409,0.207254580034209,0.182901580923095,KIT/KITLG/MAEL/UNC5C,4,2.22222222222222
BP,GO:0043217,myelin maintenance,4/1175,18/18986,0.222222222222222,3.59073286052009,2.82441297527912,0.0222269600949409,0.207254580034209,0.182901580923095,CLU/EPB41L3/NDRG1/PLEC,4,2.22222222222222
BP,GO:0044539,long-chain fatty acid import into cell,4/1175,18/18986,0.222222222222222,3.59073286052009,2.82441297527912,0.0222269600949409,0.207254580034209,0.182901580923095,ACSL1/CD36/IRS2/THBS1,4,2.22222222222222
BP,GO:0055119,relaxation of cardiac muscle,4/1175,18/18986,0.222222222222222,3.59073286052009,2.82441297527912,0.0222269600949409,0.207254580034209,0.182901580923095,CAMK2D/HRC/RGS2/SLC8A1,4,2.22222222222222
BP,GO:0141005,retrotransposon silencing by heterochromatin formation,4/1175,18/18986,0.222222222222222,3.59073286052009,2.82441297527912,0.0222269600949409,0.207254580034209,0.182901580923095,MAEL/MORC1/MOV10L1/TDRD9,4,2.22222222222222
BP,GO:0048339,paraxial mesoderm development,4/1175,19/18986,0.210526315789474,3.40174692049272,2.69020145422887,0.0268090339798555,0.226434297129181,0.199827627033869,DLL3/FOXC1/LEF1/WNT3A,4,2.10526315789474
BP,GO:0060749,mammary gland alveolus development,4/1175,19/18986,0.210526315789474,3.40174692049272,2.69020145422887,0.0268090339798555,0.226434297129181,0.199827627033869,CCND1/ERBB4/ESR1/SOCS2,4,2.10526315789474
BP,GO:0060977,coronary vasculature morphogenesis,4/1175,19/18986,0.210526315789474,3.40174692049272,2.69020145422887,0.0268090339798555,0.226434297129181,0.199827627033869,ARID2/NRP1/SPRED1/TGFBR3,4,2.10526315789474
BP,GO:0061377,mammary gland lobule development,4/1175,19/18986,0.210526315789474,3.40174692049272,2.69020145422887,0.0268090339798555,0.226434297129181,0.199827627033869,CCND1/ERBB4/ESR1/SOCS2,4,2.10526315789474
BP,GO:0097320,plasma membrane tubulation,4/1175,19/18986,0.210526315789474,3.40174692049272,2.69020145422887,0.0268090339798555,0.226434297129181,0.199827627033869,CAVIN2/EHD2/FNBP1L/PACSIN1,4,2.10526315789474
BP,GO:0032634,interleukin-5 production,4/1175,20/18986,0.2,3.23165957446809,2.5646916236438,0.0319143127214293,0.245735535288429,0.216860915140297,IL17RA/IL5RA/LEF1/SCGB1A1,4,2
BP,GO:0032674,regulation of interleukin-5 production,4/1175,20/18986,0.2,3.23165957446809,2.5646916236438,0.0319143127214293,0.245735535288429,0.216860915140297,IL17RA/IL5RA/LEF1/SCGB1A1,4,2
BP,GO:0033033,negative regulation of myeloid cell apoptotic process,4/1175,20/18986,0.2,3.23165957446809,2.5646916236438,0.0319143127214293,0.245735535288429,0.216860915140297,CCL5/CCR5/CLEC5A/KITLG,4,2
BP,GO:0051546,keratinocyte migration,4/1175,20/18986,0.2,3.23165957446809,2.5646916236438,0.0319143127214293,0.245735535288429,0.216860915140297,FERMT1/FGF10/LTB4R2/MMP9,4,2
BP,GO:1902001,fatty acid transmembrane transport,4/1175,20/18986,0.2,3.23165957446809,2.5646916236438,0.0319143127214293,0.245735535288429,0.216860915140297,ACSL1/CD36/IRS2/THBS1,4,2
BP,GO:0007413,axonal fasciculation,4/1175,21/18986,0.19047619047619,3.07777102330294,2.44687053557821,0.0375496871813797,0.262292066357928,0.231472006999951,AMIGO1/CNTN4/NCAM2/NRP1,4,1.9047619047619
BP,GO:0032616,interleukin-13 production,4/1175,21/18986,0.19047619047619,3.07777102330294,2.44687053557821,0.0375496871813797,0.262292066357928,0.231472006999951,IL17RA/IRF4/LEF1/SCGB1A1,4,1.9047619047619
BP,GO:0032656,regulation of interleukin-13 production,4/1175,21/18986,0.19047619047619,3.07777102330294,2.44687053557821,0.0375496871813797,0.262292066357928,0.231472006999951,IL17RA/IRF4/LEF1/SCGB1A1,4,1.9047619047619
BP,GO:0035821,modulation of process of another organism,4/1175,21/18986,0.19047619047619,3.07777102330294,2.44687053557821,0.0375496871813797,0.262292066357928,0.231472006999951,CXCL6/FCER2/MIR30C1/S100A9,4,1.9047619047619
BP,GO:0042474,middle ear morphogenesis,4/1175,21/18986,0.19047619047619,3.07777102330294,2.44687053557821,0.0375496871813797,0.262292066357928,0.231472006999951,GSC/MSX1/NOG/OSR2,4,1.9047619047619
BP,GO:0043949,regulation of cAMP-mediated signaling,4/1175,21/18986,0.19047619047619,3.07777102330294,2.44687053557821,0.0375496871813797,0.262292066357928,0.231472006999951,LPAR1/OPRM1/RASD2/RXFP2,4,1.9047619047619
BP,GO:0048670,regulation of collateral sprouting,4/1175,21/18986,0.19047619047619,3.07777102330294,2.44687053557821,0.0375496871813797,0.262292066357928,0.231472006999951,EFNA5/EPHA7/FGF13/WNT3A,4,1.9047619047619
BP,GO:0060973,cell migration involved in heart development,4/1175,21/18986,0.19047619047619,3.07777102330294,2.44687053557821,0.0375496871813797,0.262292066357928,0.231472006999951,BMP4/MESP1/NDRG4/TWIST1,4,1.9047619047619
BP,GO:0090189,regulation of branching involved in ureteric bud morphogenesis,4/1175,21/18986,0.19047619047619,3.07777102330294,2.44687053557821,0.0375496871813797,0.262292066357928,0.231472006999951,BMP4/HOXB7/MAGED1/NOG,4,1.9047619047619
BP,GO:0106030,neuron projection fasciculation,4/1175,21/18986,0.19047619047619,3.07777102330294,2.44687053557821,0.0375496871813797,0.262292066357928,0.231472006999951,AMIGO1/CNTN4/NCAM2/NRP1,4,1.9047619047619
BP,GO:2001135,regulation of endocytic recycling,4/1175,21/18986,0.19047619047619,3.07777102330294,2.44687053557821,0.0375496871813797,0.262292066357928,0.231472006999951,ACTN2/ATP9A/EHD2/NDRG4,4,1.9047619047619
BP,GO:0001759,organ induction,4/1175,22/18986,0.181818181818182,2.93787234042553,2.3358858362568,0.043718339716598,0.282073903697153,0.248929422523944,BMP4/FGF10/MESP1/SPRY1,4,1.81818181818182
BP,GO:0003228,atrial cardiac muscle tissue development,4/1175,22/18986,0.181818181818182,2.93787234042553,2.3358858362568,0.043718339716598,0.282073903697153,0.248929422523944,BMP4/ISL1/MESP1/NOG,4,1.81818181818182
BP,GO:0036376,sodium ion export across plasma membrane,4/1175,22/18986,0.181818181818182,2.93787234042553,2.3358858362568,0.043718339716598,0.282073903697153,0.248929422523944,FXYD2/FXYD6/SLC4A4/SLC8A1,4,1.81818181818182
BP,GO:0050908,detection of light stimulus involved in visual perception,4/1175,22/18986,0.181818181818182,2.93787234042553,2.3358858362568,0.043718339716598,0.282073903697153,0.248929422523944,GRM6/RGS9BP/RPE65/SEMA5B,4,1.81818181818182
BP,GO:0050962,detection of light stimulus involved in sensory perception,4/1175,22/18986,0.181818181818182,2.93787234042553,2.3358858362568,0.043718339716598,0.282073903697153,0.248929422523944,GRM6/RGS9BP/RPE65/SEMA5B,4,1.81818181818182
BP,GO:0060445,branching involved in salivary gland morphogenesis,4/1175,22/18986,0.181818181818182,2.93787234042553,2.3358858362568,0.043718339716598,0.282073903697153,0.248929422523944,FGF10/HGF/NRP1/PLXND1,4,1.81818181818182
BP,GO:0002536,respiratory burst involved in inflammatory response,3/1175,10/18986,0.3,4.84748936170213,3.12575672379364,0.0204296657108375,0.200447037263609,0.176893943674553,NCF1/S100A9/SLAMF8,3,3
BP,GO:0009624,response to nematode,3/1175,10/18986,0.3,4.84748936170213,3.12575672379364,0.0204296657108375,0.200447037263609,0.176893943674553,PTGER2/PTGER4/PTGS2,3,3
BP,GO:0016102,diterpenoid biosynthetic process,3/1175,10/18986,0.3,4.84748936170213,3.12575672379364,0.0204296657108375,0.200447037263609,0.176893943674553,ALDH1A3/BCO1/RBP1,3,3
BP,GO:0038060,nitric oxide-cGMP-mediated signaling,3/1175,10/18986,0.3,4.84748936170213,3.12575672379364,0.0204296657108375,0.200447037263609,0.176893943674553,CD36/GUCY1B1/THBS1,3,3
BP,GO:0045657,positive regulation of monocyte differentiation,3/1175,10/18986,0.3,4.84748936170213,3.12575672379364,0.0204296657108375,0.200447037263609,0.176893943674553,CD74/DCSTAMP/HLA-DRB1,3,3
BP,GO:0048340,paraxial mesoderm morphogenesis,3/1175,10/18986,0.3,4.84748936170213,3.12575672379364,0.0204296657108375,0.200447037263609,0.176893943674553,FOXC1/LEF1/WNT3A,3,3
BP,GO:0061626,pharyngeal arch artery morphogenesis,3/1175,10/18986,0.3,4.84748936170213,3.12575672379364,0.0204296657108375,0.200447037263609,0.176893943674553,BMP4/HES1/NOG,3,3
BP,GO:1905770,regulation of mesodermal cell differentiation,3/1175,10/18986,0.3,4.84748936170213,3.12575672379364,0.0204296657108375,0.200447037263609,0.176893943674553,BMP4/MESP1/WNT3A,3,3
BP,GO:0001660,fever generation,3/1175,11/18986,0.272727272727273,4.4068085106383,2.90290789156981,0.0268200970074129,0.226434297129181,0.199827627033869,EDNRB/PTGS2/TNFRSF11A,3,2.72727272727273
BP,GO:0003139,secondary heart field specification,3/1175,11/18986,0.272727272727273,4.4068085106383,2.90290789156981,0.0268200970074129,0.226434297129181,0.199827627033869,BMP4/ISL1/MESP1,3,2.72727272727273
BP,GO:0021604,cranial nerve structural organization,3/1175,11/18986,0.272727272727273,4.4068085106383,2.90290789156981,0.0268200970074129,0.226434297129181,0.199827627033869,EGR2/KCNA2/NRP1,3,2.72727272727273
BP,GO:0021889,olfactory bulb interneuron differentiation,3/1175,11/18986,0.272727272727273,4.4068085106383,2.90290789156981,0.0268200970074129,0.226434297129181,0.199827627033869,ARX/ERBB4/UNCX,3,2.72727272727273
BP,GO:0032000,positive regulation of fatty acid beta-oxidation,3/1175,11/18986,0.272727272727273,4.4068085106383,2.90290789156981,0.0268200970074129,0.226434297129181,0.199827627033869,IRS2/PLIN5/TWIST1,3,2.72727272727273
BP,GO:0033089,positive regulation of T cell differentiation in thymus,3/1175,11/18986,0.272727272727273,4.4068085106383,2.90290789156981,0.0268200970074129,0.226434297129181,0.199827627033869,EGR3/IL7R/VNN1,3,2.72727272727273
BP,GO:0045843,negative regulation of striated muscle tissue development,3/1175,11/18986,0.272727272727273,4.4068085106383,2.90290789156981,0.0268200970074129,0.226434297129181,0.199827627033869,BMP4/LEF1/TWIST1,3,2.72727272727273
BP,GO:0060579,ventral spinal cord interneuron fate commitment,3/1175,11/18986,0.272727272727273,4.4068085106383,2.90290789156981,0.0268200970074129,0.226434297129181,0.199827627033869,DMRT3/LHX3/SOX1,3,2.72727272727273
BP,GO:0060581,cell fate commitment involved in pattern specification,3/1175,11/18986,0.272727272727273,4.4068085106383,2.90290789156981,0.0268200970074129,0.226434297129181,0.199827627033869,DMRT3/LHX3/SOX1,3,2.72727272727273
BP,GO:0060601,lateral sprouting from an epithelium,3/1175,11/18986,0.272727272727273,4.4068085106383,2.90290789156981,0.0268200970074129,0.226434297129181,0.199827627033869,BMP4/FGF10/NOG,3,2.72727272727273
BP,GO:0071313,cellular response to caffeine,3/1175,11/18986,0.272727272727273,4.4068085106383,2.90290789156981,0.0268200970074129,0.226434297129181,0.199827627033869,RYR1/SLC8A1/TMEM38A,3,2.72727272727273
BP,GO:0072124,regulation of glomerular mesangial cell proliferation,3/1175,11/18986,0.272727272727273,4.4068085106383,2.90290789156981,0.0268200970074129,0.226434297129181,0.199827627033869,BMP4/EGR1/PDGFD,3,2.72727272727273
BP,GO:0072711,cellular response to hydroxyurea,3/1175,11/18986,0.272727272727273,4.4068085106383,2.90290789156981,0.0268200970074129,0.226434297129181,0.199827627033869,DDI1/DDX11/NSMCE3,3,2.72727272727273
BP,GO:1901329,regulation of odontoblast differentiation,3/1175,11/18986,0.272727272727273,4.4068085106383,2.90290789156981,0.0268200970074129,0.226434297129181,0.199827627033869,BMP4/LEF1/MSX1,3,2.72727272727273
BP,GO:1901844,regulation of cell communication by electrical coupling involved in cardiac conduction,3/1175,11/18986,0.272727272727273,4.4068085106383,2.90290789156981,0.0268200970074129,0.226434297129181,0.199827627033869,CAMK2D/CAV1/HRC,3,2.72727272727273
BP,GO:0003163,sinoatrial node development,3/1175,12/18986,0.25,4.03957446808511,2.70522906582154,0.0341482031828029,0.251520168821233,0.221965837878487,BMP4/ISL1/MESP1,3,2.5
BP,GO:0014842,regulation of skeletal muscle satellite cell proliferation,3/1175,12/18986,0.25,4.03957446808511,2.70522906582154,0.0341482031828029,0.251520168821233,0.221965837878487,EPHB1/MSTN/MYOG,3,2.5
BP,GO:0015015,heparan sulfate proteoglycan biosynthetic process, enzymatic modification,3/1175,12/18986,0.25,4.03957446808511,2.70522906582154,0.0341482031828029,0.251520168821233,0.221965837878487,HS3ST3A1/HS6ST3/NDST1,3,2.5
BP,GO:0035881,amacrine cell differentiation,3/1175,12/18986,0.25,4.03957446808511,2.70522906582154,0.0341482031828029,0.251520168821233,0.221965837878487,DLX2/HES1/POU4F2,3,2.5
BP,GO:0043312,neutrophil degranulation,3/1175,12/18986,0.25,4.03957446808511,2.70522906582154,0.0341482031828029,0.251520168821233,0.221965837878487,ITGAM/ITGB2/PRAM1,3,2.5
